AL4(2573 bp)(BEN2908:907553, BEN2908:910120)(78-Pyelo:4385562, 78-Pyelo:4382990)
AL5(2191 bp)(BEN2908:1171909, BEN2908:1174098)(78-Pyelo:4382998, 78-Pyelo:4380810)
AL6(1965 bp)(BEN2908:1362355, BEN2908:1364319)(78-Pyelo:47196, 78-Pyelo:45247)
AL7(2055 bp)(BEN2908:1523317, BEN2908:1525364)(78-Pyelo:4581220, 78-Pyelo:4583260)
AL8(1857 bp)(BEN2908:1530387, BEN2908:1532242)(78-Pyelo:4530946, 78-Pyelo:4532802)
AL9(1778 bp)(BEN2908:2041959, BEN2908:2043730)(78-Pyelo:869381, 78-Pyelo:867608)
AL10(1524 bp)(BEN2908:2094217, BEN2908:2095740)(78-Pyelo:347586, 78-Pyelo:349105)
AL11(1471 bp)(BEN2908:2114179, BEN2908:2115641)(78-Pyelo:4379211, 78-Pyelo:4377741)
AL12(1193 bp)(BEN2908:2182088, BEN2908:2183279)(78-Pyelo:947699, 78-Pyelo:948889)
AL13(2077 bp)(BEN2908:2538172, BEN2908:2540246)(78-Pyelo:963142, 78-Pyelo:965214)
AL14(1292 bp)(BEN2908:2752725, BEN2908:2754010)(78-Pyelo:3110095, 78-Pyelo:3108812)
AL15(1196 bp)(BEN2908:2879366, BEN2908:2880557)(78-Pyelo:3112141, 78-Pyelo:3110955)
AL16(1116 bp)(BEN2908:3059395, BEN2908:3060509)(78-Pyelo:895401, 78-Pyelo:896516)
AL17(1006 bp)(BEN2908:3282097, BEN2908:3283101)(78-Pyelo:4331761, 78-Pyelo:4330756)
AL18(1006 bp)(BEN2908:3364408, BEN2908:3365400)(78-Pyelo:3113219, 78-Pyelo:3112214)
AL19(1125 bp)(BEN2908:3384427, BEN2908:3385541)(78-Pyelo:49433, 78-Pyelo:48309)
AL20(1124 bp)(BEN2908:3400245, BEN2908:3401357)(78-Pyelo:872507, 78-Pyelo:871384)","AL1(4449 bp)(BEN2908:311923, BEN2908:316370)(APECO1:4913121, APECO1:4917568)
AL2(4438 bp)(BEN2908:359787, BEN2908:364223)(APECO1:4712578, APECO1:4708142)
AL3(1907 bp)(BEN2908:745296, BEN2908:747201)(APECO1:3353375, APECO1:3355281)
AL4(1872 bp)(BEN2908:909138, BEN2908:911008)(APECO1:3310624, APECO1:3312495)
AL5(1524 bp)(BEN2908:1182509, BEN2908:1184032)(APECO1:3886504, APECO1:3884985)
AL6(1713 bp)(BEN2908:1354554, BEN2908:1356248)(APECO1:3347148, APECO1:3348846)
AL7(1008 bp)(BEN2908:1515420, BEN2908:1516426)(APECO1:4718146, APECO1:4717139)
AL8(1240 bp)(BEN2908:1576637, BEN2908:1577876)(APECO1:2165629, APECO1:2166848)
AL9(1011 bp)(BEN2908:2040612, BEN2908:2041616)(APECO1:3355327, APECO1:3356337)
AL10(1207 bp)(BEN2908:2123036, BEN2908:2124241)(APECO1:3357110, APECO1:3358307)","AL1(3027 bp)(BEN2908:276462, BEN2908:279488)(CFT073:1217422, CFT073:1214396)
AL2(2699 bp)(BEN2908:326978, BEN2908:329652)(CFT073:3497741, CFT073:3500434)
AL3(2802 bp)(BEN2908:742426, BEN2908:745227)(CFT073:4332518, CFT073:4335318)
AL4(1879 bp)(BEN2908:952206, BEN2908:954083)(CFT073:4336298, CFT073:4338176)
AL5(2371 bp)(BEN2908:1208135, BEN2908:1210490)(CFT073:1232004, CFT073:1234365)
AL6(2055 bp)(BEN2908:1362355, BEN2908:1364402)(CFT073:4924753, CFT073:4922709)
AL7(1907 bp)(BEN2908:1520120, BEN2908:1522025)(CFT073:4927764, CFT073:4925858)
AL8(1778 bp)(BEN2908:1576913, BEN2908:1578684)(CFT073:3506815, CFT073:3508588)
AL9(1577 bp)(BEN2908:2003032, BEN2908:2004607)(CFT073:3483665, CFT073:3482089)
AL10(1524 bp)(BEN2908:2094217, BEN2908:2095740)(CFT073:4030968, CFT073:4029449)
AL11(1193 bp)(BEN2908:2122069, BEN2908:2123260)(CFT073:3428288, CFT073:3427098)
AL12(2077 bp)(BEN2908:2180837, BEN2908:2182911)(CFT073:3412845, CFT073:3410773)
AL13(1713 bp)(BEN2908:2569022, BEN2908:2570716)(CFT073:4935306, CFT073:4933608)
AL14(1193 bp)(BEN2908:2750696, BEN2908:2751887)(CFT073:260727, CFT073:259544)
AL15(1285 bp)(BEN2908:2880634, BEN2908:2881918)(CFT073:4339302, CFT073:4340582)
AL16(1143 bp)(BEN2908:3098344, BEN2908:3099483)(CFT073:1238191, CFT073:1239333)
AL17(1240 bp)(BEN2908:3283168, BEN2908:3284407)(CFT073:2366321, CFT073:2367541)
AL18(1011 bp)(BEN2908:3365596, BEN2908:3366600)(CFT073:4925812, CFT073:4924802)
AL19(1190 bp)(BEN2908:3384418, BEN2908:3385594)(CFT073:261989, CFT073:260800)
AL20(1124 bp)(BEN2908:3400245, BEN2908:3401357)(CFT073:3503689, CFT073:3504812)","AL1(2775 bp)(BEN2908:261763, BEN2908:264535)(chi7122:4606668, chi7122:4609433)
AL2(2075 bp)(BEN2908:324705, BEN2908:326775)(chi7122:4631336, chi7122:4633407)
AL3(1524 bp)(BEN2908:720433, BEN2908:721956)(chi7122:3670841, chi7122:3669322)","AL1(4444 bp)(BEN2908:311927, BEN2908:316370)(IHE3034:4941298, IHE3034:4945740)
AL2(3027 bp)(BEN2908:329833, BEN2908:332859)(IHE3034:1168521, IHE3034:1165495)
AL3(2234 bp)(BEN2908:746208, BEN2908:748426)(IHE3034:2292571, IHE3034:2294795)
AL4(1524 bp)(BEN2908:927343, BEN2908:928866)(IHE3034:3966616, IHE3034:3965097)
AL5(1303 bp)(BEN2908:1211328, BEN2908:1212616)(IHE3034:1183472, IHE3034:1184766)
AL6(1193 bp)(BEN2908:1361085, BEN2908:1362276)(IHE3034:1180876, IHE3034:1182059)
AL7(1240 bp)(BEN2908:1523317, BEN2908:1524556)(IHE3034:2294844, IHE3034:2296064)
AL8(1017 bp)(BEN2908:1574367, BEN2908:1575370)(IHE3034:1179787, IHE3034:1180803)","AL1(17136 bp)(BEN2908:272521, BEN2908:289611)(IMT5155:2592026, IMT5155:2574920)
AL2(10014 bp)(BEN2908:344907, BEN2908:354920)(IMT5155:2572120, IMT5155:2562114)
AL3(4450 bp)(BEN2908:750801, BEN2908:755250)(IMT5155:2793396, IMT5155:2797844)
AL4(2702 bp)(BEN2908:919397, BEN2908:922074)(IMT5155:4127922, IMT5155:4125221)
AL5(2701 bp)(BEN2908:1174563, BEN2908:1177239)(IMT5155:3848193, IMT5155:3845493)
AL6(2700 bp)(BEN2908:1326349, BEN2908:1329024)(IMT5155:107142, IMT5155:104443)
AL7(2700 bp)(BEN2908:1487311, BEN2908:1489986)(IMT5155:3230710, IMT5155:3233409)
AL8(2699 bp)(BEN2908:1540631, BEN2908:1543305)(IMT5155:807267, IMT5155:804569)
AL9(2699 bp)(BEN2908:2005677, BEN2908:2008351)(IMT5155:1592165, IMT5155:1589467)
AL10(2699 bp)(BEN2908:2086271, BEN2908:2088945)(IMT5155:2701158, IMT5155:2703856)
AL11(2704 bp)(BEN2908:2123459, BEN2908:2126137)(IMT5155:4618561, IMT5155:4615858)
AL12(2701 bp)(BEN2908:2183480, BEN2908:2186156)(IMT5155:12692, IMT5155:15392)
AL13(2700 bp)(BEN2908:2540816, BEN2908:2543491)(IMT5155:842082, IMT5155:844780)
AL14(2447 bp)(BEN2908:2713313, BEN2908:2715758)(IMT5155:3259149, IMT5155:3256705)
AL15(2446 bp)(BEN2908:2841983, BEN2908:2844427)(IMT5155:78322, IMT5155:80765)
AL16(2446 bp)(BEN2908:3058932, BEN2908:3061376)(IMT5155:801643, IMT5155:804086)
AL17(2446 bp)(BEN2908:3244515, BEN2908:3246959)(IMT5155:2542581, IMT5155:2540138)
AL18(2445 bp)(BEN2908:3328016, BEN2908:3330459)(IMT5155:496235, IMT5155:498677)
AL19(2444 bp)(BEN2908:3348210, BEN2908:3350652)(IMT5155:4112290, IMT5155:4109849)
AL20(2150 bp)(BEN2908:3367215, BEN2908:3369348)(IMT5155:2436826, IMT5155:2434677)
AL21(2228 bp)(BEN2908:3575688, BEN2908:3577891)(IMT5155:1020945, IMT5155:1023172)
AL22(1601 bp)(BEN2908:3751546, BEN2908:3753146)(IMT5155:2573641, IMT5155:2572041)
AL23(1888 bp)(BEN2908:3813296, BEN2908:3815173)(IMT5155:2547720, IMT5155:2545833)
AL24(1673 bp)(BEN2908:3828556, BEN2908:3830211)(IMT5155:2614332, IMT5155:2612660)
AL25(1744 bp)(BEN2908:4051115, BEN2908:4052839)(IMT5155:2544375, IMT5155:2542644)
AL26(1524 bp)(BEN2908:4243859, BEN2908:4245382)(IMT5155:1722778, IMT5155:1721259)
AL27(1240 bp)(BEN2908:4379113, BEN2908:4380352)(IMT5155:109413, IMT5155:110633)
AL28(1125 bp)(BEN2908:4433977, BEN2908:4435091)(IMT5155:107177, IMT5155:108300)
AL29(1091 bp)(BEN2908:4536437, BEN2908:4537526)(IMT5155:1023650, IMT5155:1022561)","AL1(1513 bp)(BEN2908:261763, BEN2908:263273)(K12:4494698, K12:4496204)
AL2(1524 bp)(BEN2908:334924, BEN2908:336447)(K12:3590496, K12:3588977)
AL3(1268 bp)(BEN2908:702148, BEN2908:703415)(K12:4497535, K12:4498798)
AL4(1240 bp)(BEN2908:955403, BEN2908:956642)(K12:2074841, K12:2076061)","AL1(1524 bp)(BEN2908:281553, BEN2908:283076)(LF82:3637586, LF82:3636067)","AL1(1524 bp)(BEN2908:281553, BEN2908:283076)(NRG857c:3612646, NRG857c:3611127)","AL1(3027 bp)(BEN2908:276462, BEN2908:279488)(PSUO2:3817885, PSUO2:3820911)
AL2(2444 bp)(BEN2908:324333, BEN2908:326775)(PSUO2:1777119, PSUO2:1779542)
AL3(1744 bp)(BEN2908:748759, BEN2908:750483)(PSUO2:1676288, PSUO2:1674557)
AL4(1524 bp)(BEN2908:927343, BEN2908:928866)(PSUO2:1147174, PSUO2:1148693)
AL5(1492 bp)(BEN2908:1164319, BEN2908:1165808)(PSUO2:193913, PSUO2:192425)
AL6(1277 bp)(BEN2908:1314505, BEN2908:1315781)(PSUO2:195454, PSUO2:194178)
AL7(1368 bp)(BEN2908:1487717, BEN2908:1489070)(PSUO2:161856, PSUO2:160490)
AL8(1303 bp)(BEN2908:1577396, BEN2908:1578684)(PSUO2:3802940, PSUO2:3801646)
AL9(1205 bp)(BEN2908:2040413, BEN2908:2041616)(PSUO2:125640, PSUO2:124445)
AL10(1193 bp)(BEN2908:2121007, BEN2908:2122198)(PSUO2:3805533, PSUO2:3804350)
AL11(1123 bp)(BEN2908:2157035, BEN2908:2158147)(PSUO2:1678853, PSUO2:1677731)
AL12(1012 bp)(BEN2908:2217218, BEN2908:2218216)(PSUO2:3806620, PSUO2:3805609)
AL13(1008 bp)(BEN2908:2574563, BEN2908:2575556)(PSUO2:126719, PSUO2:125713)","AL1(7776 bp)(BEN2908:308601, BEN2908:316370)(RS218:4956271, RS218:4964037)
AL2(3027 bp)(BEN2908:329833, BEN2908:332859)(RS218:1106208, RS218:1103182)
AL3(2446 bp)(BEN2908:702228, BEN2908:704665)(RS218:4846420, RS218:4848864)
AL4(1877 bp)(BEN2908:952206, BEN2908:954081)(RS218:4954254, RS218:4956130)
AL5(2233 bp)(BEN2908:1208284, BEN2908:1210502)(RS218:2233533, RS218:2235756)
AL6(1524 bp)(BEN2908:1334295, BEN2908:1335818)(RS218:3832611, RS218:3831092)
AL7(1277 bp)(BEN2908:1475467, BEN2908:1476743)(RS218:4841086, RS218:4842362)
AL8(1303 bp)(BEN2908:1577396, BEN2908:1578684)(RS218:1121158, RS218:1122452)
AL9(1193 bp)(BEN2908:2040413, BEN2908:2041604)(RS218:1118563, RS218:1119746)
AL10(1240 bp)(BEN2908:2122277, BEN2908:2123516)(RS218:2235805, RS218:2237025)
AL11(1060 bp)(BEN2908:2150347, BEN2908:2151405)(RS218:4920877, RS218:4921919)
AL12(1017 bp)(BEN2908:2217218, BEN2908:2218221)(RS218:1117474, RS218:1118490)","AL1(1335 bp)(BEN2908:272071, BEN2908:273404)(SCI07:1845, SCI07:3177)
AL2(1524 bp)(BEN2908:334924, BEN2908:336447)(SCI07:124941, SCI07:123422)","AL1(4482 bp)(BEN2908:306416, BEN2908:310895)(SCU-397:633395, SCU-397:628915)
AL2(2702 bp)(BEN2908:326976, BEN2908:329652)(SCU-397:2635839, SCU-397:2638536)
AL3(2706 bp)(BEN2908:712483, BEN2908:715161)(SCU-397:3401709, SCU-397:3399006)
AL4(2703 bp)(BEN2908:919397, BEN2908:922072)(SCU-397:3884624, SCU-397:3887320)
AL5(2700 bp)(BEN2908:1174561, BEN2908:1177238)(SCU-397:683862, SCU-397:681173)
AL6(2702 bp)(BEN2908:1326349, BEN2908:1329023)(SCU-397:5378667, SCU-397:5375975)
AL7(2705 bp)(BEN2908:1487310, BEN2908:1489985)(SCU-397:5167409, SCU-397:5164713)
AL8(2700 bp)(BEN2908:1540631, BEN2908:1543306)(SCU-397:4161319, SCU-397:4164002)
AL9(2700 bp)(BEN2908:2005677, BEN2908:2008351)(SCU-397:1469693, SCU-397:1467010)
AL10(2456 bp)(BEN2908:2083617, BEN2908:2086068)(SCU-397:5219153, SCU-397:5216704)
AL11(2446 bp)(BEN2908:2120817, BEN2908:2123260)(SCU-397:2642908, SCU-397:2640472)
AL12(2450 bp)(BEN2908:2180837, BEN2908:2183279)(SCU-397:3711691, SCU-397:3714133)
AL13(2450 bp)(BEN2908:2538172, BEN2908:2540615)(SCU-397:33181, SCU-397:30744)
AL14(2450 bp)(BEN2908:2713315, BEN2908:2715757)(SCU-397:640649, SCU-397:638215)
AL15(2571 bp)(BEN2908:2832786, BEN2908:2835353)(SCU-397:5221711, SCU-397:5219145)
AL16(2457 bp)(BEN2908:3051320, BEN2908:3053757)(SCU-397:5363076, SCU-397:5365530)
AL17(1879 bp)(BEN2908:3279971, BEN2908:3281848)(SCU-397:38108, SCU-397:39986)
AL18(1685 bp)(BEN2908:3320589, BEN2908:3322272)(SCU-397:685896, SCU-397:684213)
AL19(1676 bp)(BEN2908:3377137, BEN2908:3378799)(SCU-397:12169, SCU-397:13836)
AL20(1487 bp)(BEN2908:3374610, BEN2908:3376096)(SCU-397:977254, SCU-397:978736)
AL21(1639 bp)(BEN2908:3611970, BEN2908:3613608)(SCU-397:1460637, SCU-397:1459003)
AL22(1471 bp)(BEN2908:3725755, BEN2908:3727217)(SCU-397:5216703, SCU-397:5215235)
AL23(1580 bp)(BEN2908:3777842, BEN2908:3779417)(SCU-397:1483752, SCU-397:1485329)
AL24(1299 bp)(BEN2908:3864915, BEN2908:3866203)(SCU-397:41837, SCU-397:43127)
AL25(1240 bp)(BEN2908:4050849, BEN2908:4052088)(SCU-397:2635823, SCU-397:2634604)
AL26(1006 bp)(BEN2908:4270848, BEN2908:4271852)(SCU-397:5168509, SCU-397:5167504)
AL27(1126 bp)(BEN2908:4376679, BEN2908:4377791)(SCU-397:1463762, SCU-397:1462640)","AL1(7776 bp)(BEN2908:308601, BEN2908:316370)(UTI89:4893573, UTI89:4901339)
AL2(3027 bp)(BEN2908:329833, BEN2908:332859)(UTI89:1125425, UTI89:1122399)
AL3(2446 bp)(BEN2908:702228, BEN2908:704665)(UTI89:4783717, UTI89:4786161)
AL4(1877 bp)(BEN2908:952206, BEN2908:954081)(UTI89:4891556, UTI89:4893432)
AL5(2233 bp)(BEN2908:1208284, BEN2908:1210502)(UTI89:2214400, UTI89:2216623)
AL6(1524 bp)(BEN2908:1334295, BEN2908:1335818)(UTI89:3853717, UTI89:3852198)
AL7(1277 bp)(BEN2908:1475467, BEN2908:1476743)(UTI89:4778383, UTI89:4779659)
AL8(1303 bp)(BEN2908:1577396, BEN2908:1578684)(UTI89:1140376, UTI89:1141670)
AL9(1193 bp)(BEN2908:2040413, BEN2908:2041604)(UTI89:1137780, UTI89:1138963)
AL10(1240 bp)(BEN2908:2122277, BEN2908:2123516)(UTI89:2216672, UTI89:2217892)
AL11(1060 bp)(BEN2908:2150347, BEN2908:2151405)(UTI89:4858178, UTI89:4859220)
AL12(1017 bp)(BEN2908:2217218, BEN2908:2218221)(UTI89:1136691, UTI89:1137707)"
Region 31,"AL 1_78-Pyelo:(381 bp)Mobile element protein[875792..876172]
, (1104 bp)Mobile element protein[876255..877358]
, (348 bp)Mobile element protein[877378..877725]
, (306 bp)Mobile element protein[877725..878030]

AL 2_78-Pyelo:(1539 bp)Mobile element protein[3903376..3904914]
, (348 bp)Mobile element protein[3904964..3905311]

AL 3_78-Pyelo:(885 bp)NgrB[4577250..4578134]
, (678 bp)FIG00637880: hypothetical protein[4578253..4578930]
, (147 bp)hypothetical protein[4579033..4579179]
, (819 bp)FIG00638146: hypothetical protein[4579270..4580088]

AL 4_78-Pyelo:(882 bp)Dca[4383087..4383968]

AL 5_78-Pyelo:(348 bp)Mobile element protein[4381017..4381364]
, (1539 bp)Mobile element protein[4381414..4382952]

AL 6_78-Pyelo:(564 bp)FIG00641242: hypothetical protein[44725..45288]
, (198 bp)FIG00640476: hypothetical protein[45373..45570]
, (489 bp)Z5092 protein[45582..46070]
, (378 bp)YeeV toxin protein[46067..46444]
, (249 bp)YeeU protein (antitoxin to YeeV)[46533..46781]

AL 7_78-Pyelo:(222 bp)Uncharacterized protein YkfH[4581220..4581441]
, (249 bp)YeeU protein (antitoxin to YeeV)[4581636..4581884]
, (378 bp)YeeV toxin protein[4581974..4582351]
, (489 bp)Z5092 protein[4582348..4582836]
, (198 bp)FIG00640476: hypothetical protein[4582848..4583045]
, (126 bp)hypothetical protein[4583049..4583174]

AL 8_78-Pyelo:(1503 bp)Dca[4530932..4532434]

AL 9_78-Pyelo:(846 bp)Z1226 protein[866893..867738]
, (198 bp)FIG00640476: hypothetical protein[867823..868020]
, (489 bp)Z5092 protein[868037..868525]
, (378 bp)YeeV toxin protein[868522..868899]
, (261 bp)YeeU protein (antitoxin to YeeV)[868976..869236]

AL 10_78-Pyelo:(1317 bp)Glycerol-3-phosphate ABC transporter, periplasmic glycerol-3-phosphate-binding protein (TC 3.A.1.1.3)[347734..349050]

AL 11_78-Pyelo:(741 bp)Peptide transport periplasmic protein sapA (TC 3.A.1.5.5)[4377761..4378501]
, (183 bp)FIG00641722: hypothetical protein[4378619..4378801]

AL 12_78-Pyelo:(393 bp)Mobile element protein[947631..948023]
, (348 bp)Mobile element protein[948073..948420]

AL 13_78-Pyelo:(1119 bp)Mobile element protein[963179..964297]
, (408 bp)Mobile element protein[964310..964717]
, (348 bp)Mobile element protein[964766..965113]

AL 14_78-Pyelo:(564 bp)FIG00641242: hypothetical protein[3108376..3108939]
, (198 bp)FIG00640476: hypothetical protein[3109024..3109221]
, (492 bp)Z5092 protein[3109233..3109724]

AL 15_78-Pyelo:(477 bp)DNA repair protein RadC[3110963..3111439]
, (474 bp)Antirestriction protein klcA[3111455..3111928]

AL 16_78-Pyelo:(1290 bp)Mobile element protein[895226..896515]

AL 17_78-Pyelo:(477 bp)DNA repair protein RadC[4330776..4331252]
, (480 bp)Antirestriction protein klcA[4331268..4331747]

AL 18_78-Pyelo:(822 bp)FIG00638146: hypothetical protein[3112270..3113091]

AL 19_78-Pyelo:(819 bp)FIG00638146: hypothetical protein[48312..49130]
, (189 bp)FIG00639822: hypothetical protein[49233..49421]

AL 20_78-Pyelo:(819 bp)FIG00638146: hypothetical protein[871385..872203]
, (189 bp)FIG00639822: hypothetical protein[872307..872495]
","AL 1_APECO1:(1248 bp)PTS system, fructose-specific IIC component[4911900..4913147]
, (2502 bp)Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)[4913288..4915789]
, (663 bp)Transaldolase (EC 2.2.1.2)[4915801..4916463]

AL 2_APECO1:(465 bp)Redox-sensitive transcriptional activator SoxR[4707811..4708275]
, (324 bp)Regulatory protein SoxS[4708361..4708684]
, (1554 bp)FIG00638940: hypothetical protein[4708720..4710273]
, (282 bp)YjcB protein[4710702..4710983]
, (537 bp)Single-stranded DNA-binding protein[4711082..4711618]

AL 3_APECO1:(732 bp)Arginine ABC transporter, periplasmic arginine-binding protein ArtI[3352849..3353580]
, (717 bp)Arginine ABC transporter, permease protein ArtQ[3353587..3354303]
, (669 bp)Arginine ABC transporter, permease protein ArtM[3354303..3354971]

AL 4_APECO1:(627 bp)Nicotinamidase family protein YcaC[3310415..3311041]
, (864 bp)Anaerobic dimethyl sulfoxide reductase chain C (EC 1.8.99.-)[3311077..3311940]

AL 5_APECO1:(894 bp)Transcriptional regulator, LysR family[3884805..3885698]

AL 6_APECO1:(1002 bp)Low-specificity L-threonine aldolase (EC 4.1.2.5)[3346543..3347544]

AL 9_APECO1:(732 bp)Arginine ABC transporter, periplasmic arginine-binding protein ArtJ[3355197..3355928]

AL 10_APECO1:(489 bp)Putative inner membrane protein[3357125..3357613]
","AL 1_CFT073:(1455 bp)Predicted FAD containing dehydrogenase[1213516..1214970]
, (1338 bp)Inner membrane metabolite transport protein YgcS[1215064..1216401]
, (777 bp)Putative electron transfer flavoprotein subunit YgcR[1216379..1217155]

AL 2_CFT073:(186 bp)FIG00639598: hypothetical protein[3497631..3497816]
, (1284 bp)Citrate synthase (si) (EC 2.3.3.1)[3497804..3499087]
, (243 bp)FIG00639192: hypothetical protein[3499235..3499477]

AL 3_CFT073:(822 bp)FIG00638146: hypothetical protein[4331829..4332650]
, (141 bp)FIG00639822: hypothetical protein[4332754..4332894]

AL 4_CFT073:(873 bp)NgrB[4336226..4337098]

AL 5_CFT073:(480 bp)2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12)[1231730..1232209]
, (1050 bp)tRNA pseudouridine 13 synthase (EC 4.2.1.-)[1232206..1233255]
, (762 bp)5-nucleotidase SurE (EC 3.1.3.5) @ Exopolyphosphatase (EC 3.6.1.11)[1233236..1233997]

AL 6_CFT073:(891 bp)5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)[4922005..4922895]

AL 7_CFT073:(1125 bp)FIG074102: hypothetical protein[4924963..4926087]

AL 8_CFT073:(1419 bp)Deoxyribodipyrimidine photolyase (EC 4.1.99.3)[3506497..3507915]
, (510 bp)FIG143828: Hypothetical protein YbgA[3507912..3508421]

AL 9_CFT073:(1140 bp)Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-)[3481746..3482885]

AL 10_CFT073:(1158 bp)Sugar diacid utilization regulator SdaR[4028301..4029458]

AL 11_CFT073:(1134 bp)ABC transport system, permease component YbhS[3426618..3427751]

AL 12_CFT073:(927 bp)Ribosomal RNA large subunit methyltransferase F (EC 2.1.1.51)[3410739..3411665]
, (261 bp)FIG00638633: hypothetical protein[3411941..3412201]

AL 13_CFT073:(1161 bp)Cystathionine gamma-synthase (EC 2.5.1.48)[4933120..4934280]
, (318 bp)Methionine repressor MetJ[4934557..4934874]

AL 14_CFT073:(1323 bp)Inner membrane metabolite transport protein YhjE[258802..260124]

AL 15_CFT073:(1059 bp)FIG00638564: hypothetical protein[4338461..4339519]

AL 16_CFT073:(1044 bp)Zn-dependent hydrolase (EC 3.-.-.-)[1237905..1238948]

AL 17_CFT073:(1077 bp)Putative oxidoreductase YdjL[2366068..2367144]

AL 18_CFT073:(1554 bp)5'-nucleotidase (EC 3.1.3.5)[4923277..4924830]

AL 19_CFT073:(1014 bp)Inner membrane protein YhjD[260517..261530]

AL 20_CFT073:(657 bp)Allophanate hydrolase 2 subunit 1 (EC 3.5.1.54)[3503281..3503937]
, (744 bp)FIG137478: Hypothetical protein YbgI[3503960..3504703]
","AL 1_chi7122:(2271 bp)Arginine decarboxylase, catabolic (EC 4.1.1.19)[4604490..4606760]
, (120 bp)hypothetical protein[4606741..4606860]
, (762 bp)Transcriptional regulator of catabolic arginine decarboxylase (adiA)[4607096..4607857]
, (1338 bp)Arginine/agmatine antiporter[4607994..4609331]

AL 2_chi7122:(891 bp)Transcriptional regulator of D-allose utilization, RpiR family[4631418..4632308]
, (942 bp)D-allose ABC transporter, substrate-binding component[4632361..4633302]

AL 3_chi7122:(1362 bp)Allantoinase (EC 3.5.2.5)[3668636..3669997]
","AL 1_IHE3034:(1332 bp)ATP-dependent hsl protease ATP-binding subunit HslU[4941081..4942412]
, (939 bp)1,4-dihydroxy-2-naphthoate polyprenyltransferase (EC 2.5.1.74)[4942467..4943405]
, (348 bp)Ribonuclease E inhibitor RraA[4943636..4943983]
, (240 bp)FIG074102: hypothetical protein[4944068..4944307]
, (846 bp)Glycerol uptake facilitator protein[4944738..4945583]

AL 2_IHE3034:(444 bp)Cysteine desulfurase CsdA-CsdE, sulfur acceptor protein CsdE[1165478..1165921]
, (1206 bp)Cysteine desulfurase CsdA-CsdE (EC 2.8.1.7), main protein CsdA[1165921..1167126]
, (231 bp)probable lipoprotein[1167315..1167545]

AL 3_IHE3034:(1323 bp)Cell wall endopeptidase, family M23/M37[2291325..2292647]
, (972 bp)Lipid A biosynthesis (KDO) 2-(lauroyl)-lipid IVA acyltransferase (EC 2.3.1.-)[2292766..2293737]

AL 5_IHE3034:(1365 bp)Decarboxylase family protein[1182841..1184205]

AL 6_IHE3034:(1368 bp)L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)[1179570..1180937]

AL 7_IHE3034:(1443 bp)Pyruvate kinase (EC 2.7.1.40)[2293869..2295311]
","AL 1_IMT5155:(891 bp)FIG00637874: hypothetical protein[2574716..2575606]
, (1188 bp)Putative transport protein[2576047..2577234]
, (900 bp)Permease of the drug/metabolite transporter (DMT) superfamily[2577429..2578328]
, (699 bp)Transcriptional regulator, GntR family[2578373..2579071]
, (312 bp)PTS system, cellobiose-specific IIB component (EC 2.7.1.69)[2579270..2579581]
, (1323 bp)PTS system, cellobiose-specific IIC component (EC 2.7.1.69)[2579696..2581018]
, (312 bp)PTS system, chitobiose-specific IIA component (EC 2.7.1.69)[2581046..2581357]
, (1674 bp)Maltoporin (maltose/maltodextrin high-affinity receptor, phage lambda receptor protein)[2581412..2583085]
, (1440 bp)6-phospho-beta-glucosidase (EC 3.2.1.86)[2583110..2584549]
, (219 bp)Multiple antibiotic resistance protein MarB[2584606..2584824]
, (384 bp)Multiple antibiotic resistance protein MarA[2584856..2585239]
, (435 bp)Multiple antibiotic resistance protein MarR[2585260..2585694]
, (666 bp)Multiple antibiotic resistance protein MarC[2585906..2586571]
, (1059 bp)Sugar efflux transporter SotB[2586596..2587654]
, (120 bp)hypothetical protein[2587928..2588047]
, (882 bp)LysR family transcriptional regulator YneJ[2588125..2589006]
, (1389 bp)Succinate-semialdehyde dehydrogenase [NAD] (EC 1.2.1.24); Succinate-semialdehyde dehydrogenase [NAD(P)+] (EC 1.2.1.16)[2589107..2590495]
, (927 bp)Glutaminase (EC 3.5.1.2)[2590559..2591485]
, (360 bp)FIG00637950: hypothetical protein[2591485..2591844]

AL 2_IMT5155:(306 bp)FIG00639146: hypothetical protein[2562141..2562446]
, (624 bp)Hypothetical UPF0257 lipoprotein ynfC precursor[2562641..2563264]
, (561 bp)Spermidine N1-acetyltransferase (EC 2.3.1.57)[2563267..2563827]
, (342 bp)putative secreted protein[2563862..2564203]
, (327 bp)Protein of unknown function UPF0060[2564338..2564664]
, (1215 bp)Starvation sensing protein RspA[2564870..2566084]
, (1020 bp)Starvation sensing protein RspB[2566096..2567115]
, (1329 bp)Putative transport protein[2567212..2568540]
, (1461 bp)D-mannonate oxidoreductase (EC 1.1.1.57)[2568629..2570089]
, (204 bp)FIG00638357: hypothetical protein[2570125..2570328]
, (687 bp)Transcriptional regulator, GntR family[2570505..2571191]
